status,split,current_domain,category,target_capability,mapping_reason,source,source_split,record_id,template_id,hard_reject_reasons,provenance_warnings,prompt,response
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04141,1646f9ef4444aaa47e5f4852444c850916eb043a3a0306191b4bfbee3cd2e7a6,,,"Is Permit Q valid on Sunday?

Trusted evidence:
[docA] Permit Q is valid on Sunday for case 28.
[docB] Permit Q is not valid on Sunday for case 28.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit Q is valid on Sunday for case 28."
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-concept-454,ae68f9ce709cd88ee204649dccbb12aa0c3a299ed6ad37f6548e909664604e65,,synthetic_template_source,What is a boolean in programming?,A boolean is a value that is either true or false.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04562,528c685566efd33f2cfc89875cd7bc69b1f608feb0892e9808db8ab3db28178e,,,"Can visitors enter the archive?

Trusted evidence:
[docA] Visitors may enter the archive with staff escort in case 112.

Response requirements:
Give qualified answer.",Visitors may enter the archive only with staff escort in case 112.
candidate_with_provenance,train,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,capital-13,ab0d22f01bfeb7938b0634f1da3ab04e1bdc13769e38314046627c4af8a2aa70,,synthetic_template_source,Which city is the capital of Italy?,The capital of Italy is Rome.
candidate_with_provenance,train,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,train,def-84,a2936819075e32a0b83d4aa52ab6e02920897397c0e02c719fbd5ffff7f313a7,,synthetic_template_source,What does frugal mean?,Frugal means careful and economical with money or resources.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-68,b1ffe2544092a0c744a8761046df94702bf0932012a085c78c5e4a9521e8c730,,synthetic_template_source,What does the following code print? print(5 + 7),It prints 12.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04792,b5f556e2f874f416663ec08c67b5aa3ca3c216b35972f54330b51597a63ff382,,,"Can visitors enter the lab annex?

Trusted evidence:
[docA] Visitors may enter the lab annex with staff escort in case 158.

Response requirements:
Give qualified answer.",Visitors may enter the lab annex only with staff escort in case 158.
candidate_with_provenance,train,factual_explanation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,capital-372,28daeb1d3c1f2e8141f63b21f744b859d41eeec1022b7201557a9496528e0c3d,,synthetic_template_source,What is the capital of Jamaica?,The capital of Jamaica is Kingston.
candidate_with_provenance,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,val,pa-04522,528c685566efd33f2cfc89875cd7bc69b1f608feb0892e9808db8ab3db28178e,,resplit_from_original_source,"Can visitors enter the archive?

Trusted evidence:
[docA] Visitors may enter the archive with staff escort in case 104.

Response requirements:
Give qualified answer.",Visitors may enter the archive only with staff escort in case 104.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-62,b1ffe2544092a0c744a8761046df94702bf0932012a085c78c5e4a9521e8c730,,synthetic_template_source,What does the following code print? print(5 + 4),It prints 9.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04385,0d9526c50b8faf700449021414daf99aac0707db9b9994a9d41255be81c7d68b,,,"What is the access code for Vault Iris in case 77?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Vault Iris in case 77.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-86,b1ffe2544092a0c744a8761046df94702bf0932012a085c78c5e4a9521e8c730,,synthetic_template_source,What does the following code print? print(7 + 2),It prints 9.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cond-56,2c869577b0313f5ed0ecd422486165fc0ddc5699b425ca62733647195a8d44f0,,synthetic_template_source,"If you heat ice, then it melts. Given that you heat ice, what happens?","If you heat ice, then it melts."
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-178,964fd85bfb6853a5a2d320406ace37766162b0856b017d35eef645bd76b7a2c7,,synthetic_template_source,What does the following code print? print(11 - 6),It prints 5.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03331,1ff78779da3055fb6a0a1bfa87a16ecb1ad478226253923e957c96f475825805,,,"How can researchers access the museum photo archive case 221?

Trusted evidence:
[decisive:museum] The museum photo archive case 221 opens to researchers by appointment only.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.
[distractor:2] The west elevator is under inspection.

Response requirements:
Use decisive evidence only.",Researchers can access the museum photo archive case 221 by appointment only.
candidate_with_provenance,train,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-spell-657,5529f6deb35aabe4f3369c955375ad7a280fd3cee229c452620759468b6b7175,,synthetic_template_source,Spell the word raccoon.,r a c c o o n.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-278,964fd85bfb6853a5a2d320406ace37766162b0856b017d35eef645bd76b7a2c7,,synthetic_template_source,What does the following code print? print(18 - 7),It prints 11.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02455,f76430ce236bc1cd57d26e0956c86bc702ec15f09fc75c56b3cc9357922bc6ac,,,"How can researchers access the museum oral-history archive case 75?

Trusted evidence:
[decisive:museum] The museum oral-history archive case 75 opens to researchers by appointment only.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.
[distractor:2] The west elevator is under inspection.

Response requirements:
Use decisive evidence only.",Researchers can access the museum oral-history archive case 75 by appointment only.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03095,f860ecd479f7ebc81c8b741ddfce2b11760b1829c783307cc94f642f35f8af67,,,"When is greenhouse bed 182 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Wednesday for bed 182.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 182 is watered on Wednesday.
candidate_with_provenance,train,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,train,def-188,da8ddca73aee6b7584c30f88b8c4b00ac86733846b4952a793e2d612b0072fcc,,synthetic_template_source,What does perseverance mean?,Perseverance means persistence in doing something despite difficulty.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03115,1ff78779da3055fb6a0a1bfa87a16ecb1ad478226253923e957c96f475825805,,,"How can researchers access the museum photo archive case 185?

Trusted evidence:
[decisive:museum] The museum photo archive case 185 opens to researchers by appointment only.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.
[distractor:2] The west elevator is under inspection.

Response requirements:
Use decisive evidence only.",Researchers can access the museum photo archive case 185 by appointment only.
candidate_with_provenance,train,conversation,multiturn,conversation,category_map,nueronce-synthetic-template-v1,train,multiturn3-89,470ed7cf301567fcf2c4d72f8d4b8d3d5dea730852fa3fe23163e1c827075471,,synthetic_template_source,"Hello
Assistant: Hello! How can I help you today?
User: Thank you
Assistant: You are welcome!
User: One more thing, thank you.",You are welcome! Anything else?
candidate_with_provenance,train,conversation,procedures,planning_procedures,category_map,nueronce-synthetic-template-v1,train,proc-18,f6b43b9813cded1b403d6eaa92eb171351562762ee49cb015df25299463d3e53,,synthetic_template_source,How do I brush your teeth?,1. Wet the toothbrush. 2. Apply toothpaste. 3. Brush for two minutes. 4. Rinse your mouth. 5. Rinse the toothbrush.
candidate_with_provenance,train,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-vowels-768,cad3d3b36e34d56c0f189a4a0e08611ed90179aabed8ec3c00f13e6683b71899,,synthetic_template_source,How many vowels are in the word panther?,The word panther has 2 vowels.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,val,code-eval2-15,07cc194d12093e97c9166f81c40c951810603c1d1eefa034112e448e282c8386,,synthetic_template_source|resplit_from_original_source,What is the value of 2 + 1 in Python?,The value is 3.
candidate_with_provenance,train,evidence_uncertainty,pa_direct_uncertainty,uncertainty_abstention,category_map,nueronce-prompt-aligned-v1,val,pa-00329,1bfb349b183c759991050370ec1754225dfb256ddeab894fd1dede0fa7c9689f,,resplit_from_original_source,"What time is it on Mars right now? Please answer briefly.

Response requirements:
State limitation. Keep the answer briefly",I do not have enough live data here to answer that accurately.
candidate_with_provenance,train,mathematics,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-table-1042,c347c4bd73566d56a5206fcb32a41b5b4baf133e9f1aee3a8369908f698ff20b,,synthetic_template_source,List the first five multiples of 11.,"11x1=11, 11x2=22, 11x3=33, 11x4=44, 11x5=55."
candidate_with_provenance,train,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-spell-307,c2abbd376f9abe6ad76de58798e5a8807e8ca727241e96f5b593618ae6f1a64c,,synthetic_template_source,Spell the word station.,s t a t i o n.
candidate_with_provenance,train,evidence_uncertainty,uncertainty,uncertainty_abstention,category_map,nueronce-synthetic-template-v1,train,uncertain-44,432cd3603088cf47cc5efcf12931d27b22f1aa59ce38f289a3e6d1b88b99664b,,synthetic_template_source,What is the weather like in Seoul right now?,I do not have access to live weather data for Seoul.
candidate_with_provenance,train,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,elem-name-418,a4a412fb602be8c0ff7ae940a781ebb7aab253a78fb2ab631a9df9b632ada761,,synthetic_template_source,What element has the symbol P?,The element with the symbol P is Phosphorus.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03671,02740b33bf716ce2c19e6e97f0ea25a661ec99800c48fc0f755c86f13003632b,,,"When is greenhouse bed 278 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Thursday for bed 278.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 278 is watered on Thursday.
candidate_with_provenance,train,mathematics,multiturn,conversation,category_map,nueronce-synthetic-template-v1,train,multiturn-39,1d80cf7c9edea7e6a8d5fc6965f5934632ac8e1214b79d498d691a546ecf3a4e,,synthetic_template_source,"Good evening
Assistant: Good evening! What can I do for you?
User: Is 7 a prime number?",7 is a prime number.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02149,0d006cd8a61410b464821c49c98842c869645b3f6cf2c4c5aae40221f09713a8,,,"How can researchers access the museum map archive case 24?

Trusted evidence:
[decisive:museum] The museum map archive case 24 opens to researchers by appointment only.
[distractor:0] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Researchers can access the museum map archive case 24 by appointment only.
candidate_with_provenance,train,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,capital-368,1896311612161f474b3595e96754685755ae8d71cc479b62b2a6fb671e615ce6,,synthetic_template_source,Tell me the capital of Cuba.,The capital of Cuba is Havana.
