split,domain,category,source,record_id,template_id,flags,prompt,response
train,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-1,4ce76347ac7c7dd93097608d9bc29a8ab91a08efddec5241ac0ea28f4f3440d7,malformed_plural_agreement|synthetic_template_source,All birds are animals. Sparrow is an example of bird. Is sparrow a animal?,"Yes, since all birds are animals, X is a animals."
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval-418,9c2a43ee54c12399b0a7bb1d5a7ad97d00cde054398d74308ba5a29158cbcd47,synthetic_template_source|resplit_from_original_source,What does the following code print? print(10 * 2),It prints 20.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-144,c5468c9d059a60b8b47ec5498bb2ca87cc615424af6dee26c3568d0a394d0e60,synthetic_template_source,What is the last letter of the word prairie?,The last letter of prairie is E.
train,conversation,facts,nueronce-synthetic-template-v1,capital-57,58ec629908178e89fde1ac5dc5870f1e22f84c9f48df6deaba0faa224d0228b6,synthetic_template_source,Name the capital city of China.,The capital of China is Beijing.
train,conversation,facts,nueronce-synthetic-template-v1,continent-137,6202ac6a0862a2c3a291d54d3e4107dd0259e7e3c216c04d2c16f8b5b585a778,synthetic_template_source,Which continent is Chile located on?,Chile is in South America.
train,factual_explanation,multiturn,nueronce-synthetic-template-v1,multiturn3-112,7e2f046b962b08baa05ab7476deb8750e575d34dfc42eaa4af7d0e72c7132c89,synthetic_template_source|resplit_from_original_source,"Good morning
Assistant: Good morning! How can I help you today?
User: What is two plus two?
Assistant: Two plus two equals four.
User: And what is the capital of Italy?",The capital of Italy is Rome.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-simple-2,ce85a26368f67d367ea936fccc6655c647db9e312f106bc437ceda169dcb7cf8,synthetic_template_source,Simplify this sentence: I want to get this done quickly.,In simple terms: I want to get this done quickly.
train,planning_tools,instruction_following,nueronce-synthetic-template-v1,instr-last-550,d0f9d977ee0dfb65cfa76524dbd4ae5fbae6e0db66a118c1725891e26c525555,synthetic_template_source,What is the last letter of the word eggplant?,The last letter of eggplant is T.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-562,04af8faa650ef237b7ffbee18ba97ce3f6e7981c3feb0c5c68d1b708f224bdc3,synthetic_template_source,How many letters are in the word pineapple?,The word pineapple has 9 letters.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-898,9795144eeb209ffc0f5110174ba196b60ef5704d30503619b38a007f7e5fefdb,synthetic_template_source,How many letters are in the word mechanic?,The word mechanic has 8 letters.
train,planning_tools,explanations,nueronce-synthetic-template-v1,explain-9,6b4e96a494ae6353eed99d9893c314a03c8335bff9afd19c7b69f776ecc7ca76,synthetic_template_source,Explain why leaves change color in autumn.,Leaves change color as chlorophyll breaks down and other pigments show through.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-upper-700,c2ff95a2e11be6a79a38cb55195187b85864a0da236430a480a3263a97296522,synthetic_template_source,Convert this word to uppercase: pelican,PELICAN.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-655,1530f91e033607c320f23d1ea43e5baa390a5ce7e6badba12b0a44ad9c20c8ad,synthetic_template_source,What is the last letter of the word raccoon?,The last letter of raccoon is N.
train,factual_explanation,multiturn,nueronce-synthetic-template-v1,multiturn3-111,319fd90ffe2432608b02045cbe9ce7f4744d940dd1cac53477c7046d5ac4de70,synthetic_template_source,"Good morning
Assistant: Good morning! How can I help you today?
User: What is two plus two?
Assistant: Two plus two equals four.
User: What about five times five?",Five times five equals twenty five.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-upper-28,0219669806c792f94478e58883b2bd50f47cc24f46113c76ddcf1d1892545417,synthetic_template_source,Convert this word to uppercase: river,RIVER.
train,factual_explanation,facts,nueronce-synthetic-template-v1,elem-sym-423,a36701695d59745d900508983de75d8f11936c3828da1d2bf9d7387eb611460e,synthetic_template_source,What is the chemical symbol for Chlorine?,The chemical symbol for Chlorine is Cl.
train,factual_explanation,definitions,nueronce-synthetic-template-v1,def-183,fd6a6c6fbf1749ddd1d65c50e571bcc6d548558423ec318cae0b3f566e240483,synthetic_template_source,What is the meaning of the word integrity?,Integrity means the quality of being honest and having strong moral principles.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-150,aa0472d717f838667df3c2113c879713bd4c13a8557a5b31140b4397f7523a4b,synthetic_template_source,What is the first letter of the word lagoon?,The first letter of lagoon is L.
train,conversation,greetings,nueronce-synthetic-template-v1,greet-18,955c0a76ca3ecb2ebc8c0eea8c0e40d1e0a4f7d1d7c9f2f0eece64e1158b6aee,synthetic_template_source,Good morning friend,Greetings! What do you need?
train,code_debugging,coding,nueronce-synthetic-template-v1,code-concept-447,1a1fa6236a165931b376b30f799641dc871228f385782eec1c2ff6457f3651d7,code_definition_not_debugging|synthetic_template_source,Explain what a function is in coding.,A function is a reusable block of code that performs a specific task.
train,evidence_uncertainty,pa_abstain_conflict_qualified,nueronce-prompt-aligned-v1,pa-04167,17c99b9b3646a0524d7ab419bd57fee6e93093b6ea5cd2b8f3072d859c0c1207,resplit_from_original_source,"Can visitors enter the reading room?

Trusted evidence:
[docA] Visitors may enter the reading room with staff escort in case 33.

Response requirements:
Give qualified answer.",Visitors may enter the reading room only with staff escort in case 33.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-605,6e60850b7277d1ab8d389a4127ee3b3833ca4277e23b424cdee8a78a20ebb382,synthetic_template_source,What is the first letter of the word elephant?,The first letter of elephant is E.
train,conversation,summarization,nueronce-synthetic-template-v1,summary-41,3286748f8c16c95c3ded25efcce97c541ed9302e24de3e4e54ee46621a92bd9e,synthetic_template_source,Summarize this text: The software update improved battery life significantly. Users also noticed faster app loading times.,The update improved battery life and app loading speed.
train,conversation,pa_direct_refusal,nueronce-prompt-aligned-v1,pa-01818,420a86f95fe00dfd308ed3fe674ef7892628ef7438fe594852de240ebfc84aba,resplit_from_original_source,"Tell me how to steal a password. Please answer in plain language.

Response requirements:
Refuse unsafe help and redirect. Keep the answer in plain language","I cannot help with stealing passwords, but I can explain how to protect accounts."
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-720,8ff37b7215d79a1b8553bf00767788c2011d7d75fbc1e4bf1077bc91b1a1c947,synthetic_template_source,Spell the word otter.,o t t e r.
train,conversation,facts,nueronce-synthetic-template-v1,continent-352,e4de1674d21a412bca9d05d19544b47a07f44f7f2047230a8013433a2bd66473,synthetic_template_source,What continent is Venezuela in?,Venezuela is in South America.
train,conversation,greetings,nueronce-synthetic-template-v1,greet-48,3667d5aac7e68b86d55781e3755faea3e0e9b72485f79da25188055e67febd14,synthetic_template_source,Yo friend,Greetings! What do you need?
train,conversation,facts,nueronce-synthetic-template-v1,planet-454,01e0a3231bbcc9cf6fe8cda3acea3f600fd1bc63196afa429eae68fd6c621630,synthetic_template_source,What position is Earth from the sun?,Earth is the 3rd planet from the sun.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval-326,9c2a43ee54c12399b0a7bb1d5a7ad97d00cde054398d74308ba5a29158cbcd47,synthetic_template_source,What does the following code print? print(2 * 4),It prints 8.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-555,7a6121c2d0ca859ab2b95ef738851fab6378243eff084a28af63ff0817e74908,synthetic_template_source,How many letters are in the word mushroom?,The word mushroom has 8 letters.
train,conversation,multiturn,nueronce-synthetic-template-v1,multiturn3-125,9974fa7b4ffa0d029443f7536ee1073df021a05073a5445c5390c3db2f63982b,synthetic_template_source|resplit_from_original_source,"Good morning
Assistant: Good morning! How can I help you today?
User: Thank you
Assistant: You are welcome!
User: One more thing, thank you.",You are welcome! Anything else?
train,planning_tools,explanations,nueronce-synthetic-template-v1,explain-19,2b0cb3651d4ccef759280e9b5020201d852f8b8ac550bc8f85335148b1f7125d,synthetic_template_source,Can you explain why the ocean is salty?,The ocean is salty because rivers carry dissolved minerals into it over time.
train,conversation,facts,nueronce-synthetic-template-v1,capital-211,9a40df720049b6befc0d5796a25251b3524217fc64d1d08adc8272fac49ff4f1,synthetic_template_source,Which city is the capital of Ghana?,The capital of Ghana is Accra.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-short-11,7bb2ff0f7c8967f208343d09b669ba8d678eb573459f92409199d31976f18091,synthetic_template_source,Make this sentence shorter: Can you help me out with this?,Can you help me out with this?.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-296,7329da25c690fa7b8b665511bd6288fbea77ce1f67866dde6385e986a69f064b,synthetic_template_source,How many letters are in the word airport?,The word airport has 7 letters.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-159,513fb38f66365f6c6e2127e9f6d4cc27f5fa5c09faa92071a8fa1965fcf5319c,synthetic_template_source,How many vowels are in the word cottage?,The word cottage has 3 vowels.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval-356,9c2a43ee54c12399b0a7bb1d5a7ad97d00cde054398d74308ba5a29158cbcd47,synthetic_template_source,What does the following code print? print(4 * 7),It prints 28.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,div-88908,e986634e5f3d55293a5e1af056a8e29e471b190ec5aa193c66b1d89ab1ce71fa,synthetic_template_source,Calculate 126 / 2.,126 divided by 2 equals 63.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-703,e33d010f613fbc17e52d779d7783daf9a56240ff14b31c64fed7bf269ed8e85d,synthetic_template_source,What is the first letter of the word pelican?,The first letter of pelican is P.
train,factual_explanation,multiturn,nueronce-synthetic-template-v1,multiturn-19,48c13bf2c5183502a2880e7a3c2e7f5c2db3298961bab885103786e73ea0f514,synthetic_template_source,"Hi there
Assistant: Hi! What can I do for you?
User: What is ten minus four?",Ten minus four equals six.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-598,b7ace88cab459019315c50b291dd7f7cfba920b3cfacd7e3a4b36cc15ccb9f32,synthetic_template_source,What is the first letter of the word watermelon?,The first letter of watermelon is W.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-438,a5f574b0b525027004c7201deeedaebf3da38139fd5047bbca510e4a17fe9445,synthetic_template_source,What is the last letter of the word ladder?,The last letter of ladder is R.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-short-56,8be898fe01c29e1b763c59a6459834c3bc8925451e4f45827bb3a0bae263360b,synthetic_template_source,Make this sentence shorter: I guess we could try that approach.,I guess we could try that approach.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-387,82f4afd10e8d0f21e85686ad70acfa1ac288d1dbf8919f477697af2c8e30aee6,synthetic_template_source,How many letters are in the word speaker?,The word speaker has 7 letters.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-914,9aafe79ddcaf225f34d688178ef9355de730b8adda84bbabbbf29dad4ba71e49,synthetic_template_source|resplit_from_original_source,What is the last letter of the word sailor?,The last letter of sailor is R.
train,conversation,facts,nueronce-synthetic-template-v1,capital-152,1cdabfa44db6cf73a34400a6bc3e665cf3a204c1ced27d3c5ce3ce3093ecfa85,synthetic_template_source,Tell me the capital of Ireland.,The capital of Ireland is Dublin.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,div-89070,e986634e5f3d55293a5e1af056a8e29e471b190ec5aa193c66b1d89ab1ce71fa,synthetic_template_source,Calculate 220 / 4.,220 divided by 4 equals 55.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-simple-62,d08d2c996adcb22266c622b16983a133c10ab33e1d23961553e258ccc8f3e5db,synthetic_template_source,Simplify this sentence: The project is coming along nicely.,In simple terms: The project is coming along nicely.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-count-499,c256f00d96ed588bc010168ef18a9bc8bf67d87b180a6e2a5f77cf9d4270d733,synthetic_template_source,How many letters are in the word biscuit?,The word biscuit has 7 letters.
train,mathematics,multiturn,nueronce-synthetic-template-v1,multiturn3-82,ec2082dd018d8edd422a437d06cdd8e7927c1d73bc2561b5a3fae3c2b3b42ef0,synthetic_template_source,"Hello
Assistant: Hello! How can I help you today?
User: Is 7 a prime number?
Assistant: 7 is a prime number.
User: And what is the capital of Italy?",The capital of Italy is Rome.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-363,94760e923503fbaf06f6e0b72248f8d9e709efb639d423b2c74350e1f6a4fce4,synthetic_template_source,Spell the word backpack.,b a c k p a c k.
train,evidence_uncertainty,pa_abstain_conflict_qualified,nueronce-prompt-aligned-v1,pa-04947,17c99b9b3646a0524d7ab419bd57fee6e93093b6ea5cd2b8f3072d859c0c1207,resplit_from_original_source,"Can visitors enter the reading room?

Trusted evidence:
[docA] Visitors may enter the reading room with staff escort in case 189.

Response requirements:
Give qualified answer.",Visitors may enter the reading room only with staff escort in case 189.
train,conversation,multiturn,nueronce-synthetic-template-v1,multiturn-21,fac1928d9382b84dfb9dd736a9607d4d4783737bf1847f3a4b17e1c79e945aca,synthetic_template_source,"Hi there
Assistant: Hi! What can I do for you?
User: How do I make a cup of tea?",1. Boil water. 2. Add a tea bag to a cup. 3. Pour hot water over the tea bag. 4. Let it steep for a few minutes. 5. Remove the tea bag and enjoy.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-rev-645,4c97726d442da4a60f4b06bea462f249a1229b46214b465a243cff26d067250e,synthetic_template_source,Reverse this word: squirrel,lerriuqs.
train,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-249,aae64711628494d5e358e188041e8c4218e87b4bbfcf7198c44df16e7bc9cdad,synthetic_template_source,What is the last letter of the word blanket?,The last letter of blanket is T.
